Price,Close,High,Low,Open,Volume,Return,Cumulative Return,MA20,MA50,Volatility
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,,,
2020-06-01,78.12644958496094,78.24782048460888,77.00012408043993,77.13120672626943,80791200,0.012298206446480053,0.07703406309451166,75.60513076782226,68.83291053771973,0.18062768146787533
2020-06-02,78.48811340332031,78.51238905892326,77.4176214398733,77.85941318502095,87642800,0.00462921098143676,0.08201988100677027,75.98103256225586,69.29275482177735,0.17777787427395517
2020-06-03,78.92020416259766,79.18236942622238,78.23567058388883,78.80854502107137,104491200,0.005505174484918385,0.08797658924786322,76.32528038024903,69.7848203277588,0.1739156333047697
2020-06-04,78.24052429199219,79.04156912077111,77.8666999148798,78.74300150300884,87560400,-0.008612241666343667,0.07860667193393622,76.59838371276855,70.15430450439453,0.17862363617343696
2020-06-05,80.46890258789062,80.5295880347895,78.46143067131722,78.49055850056602,137250400,0.0284811268337386,0.10932660536100336,76.94526252746581,70.57494117736816,0.1981287336430854
2020-06-08,80.94465637207031,80.97864377054464,79.4542259806051,80.16545748180829,95654400,0.005912268825339684,0.11588524246699916,77.22841911315918,70.94253791809082,0.18485451269571265
2020-06-09,83.50074005126953,83.89398053792564,80.59269835430385,80.62425597002903,147712400,0.03157816456036233,0.15112285028410177,77.58015098571778,71.41306266784667,0.2058952437865362
2020-06-10,85.64901733398438,86.11750723835495,84.01051015507953,84.44987222819896,166651600,0.02572764362801805,0.18073852874827945,78.0829906463623,71.89232200622558,0.20999883185426704
2020-06-11,81.5369644165039,85.21693078033901,81.43501701482725,84.79213265493966,201662400,-0.048010508999136614,0.12405067098818279,78.42586364746094,72.29185806274414,0.279162141225001
2020-06-12,82.24090576171875,84.42558161332404,81.12915175448484,83.67794024802434,200146000,0.008633401430288679,0.13375505165880908,78.78099365234375,72.77025512695313,0.2794903356892053
2020-06-15,83.25799560546875,83.91097154593938,80.73105294291301,80.8936931849323,138808800,0.012367201386337845,0.1477764287054515,79.2091896057129,73.24953048706055,0.2778337041775647
2020-06-16,85.46453857421875,85.73641564112751,83.67796229617407,85.31403982782714,165428800,0.026502475260226754,0.17819534511148905,79.65971908569335,73.7899794769287,0.28054032341593194
2020-06-17,85.34556579589844,86.27041121444294,85.22419492829009,86.20972578063876,114406400,-0.0013920718499754736,0.17655521253778717,80.12638931274414,74.22608177185059,0.2785777593285414
2020-06-18,85.37957000732422,85.7970861704287,84.77028576142695,85.30189085886494,96820400,0.0003984297380732471,0.1770239871229473,80.52084465026856,74.67758361816406,0.2745171105532118
2020-06-19,84.89165496826172,86.55200784219969,83.7823232639959,86.08594777647562,264476000,-0.005714657956471858,0.17029769762997704,80.91979026794434,75.08717803955078,0.2735371652098933
2020-06-22,87.11274719238281,87.25596396315328,85.23878022993338,85.28490176382967,135445200,0.026163846434039906,0.2009171868728783,81.40503120422363,75.53189804077148,0.28360345924464103
2020-06-23,88.97215270996094,90.39219373833417,87.93807025920542,88.35801624501319,212155600,0.021344815512151838,0.2265505426720522,82.00945854187012,75.9883383178711,0.2842691844190585
2020-06-24,87.40160369873047,89.520742080351,87.02777928766403,88.60074867063001,192623200,-0.017652141298078683,0.20489929918357008,82.51860961914062,76.34655181884766,0.29788712551469504
2020-06-25,88.56192016601562,88.6007597441656,86.79718989219901,87.5569729349939,137522400,0.013275688524946538,0.22089516698345757,83.08407669067383,76.74065704345703,0.29797613726953864
2020-06-26,85.84078979492188,88.67844222378581,85.69271343468253,88.45754628171883,205256800,-0.030725738172713513,0.1833822617463925,83.5172508239746,77.06939727783202,0.3259664673713758
2020-06-29,87.81912231445312,87.91379516599585,85.27033358259102,85.74853519336081,130646000,0.023046532123686125,0.21065511905633105,84.00188446044922,77.45653854370117,0.3311161524238374
2020-06-30,88.55219268798828,88.83863359997088,87.38703518205058,87.40645126373022,140223200,0.008347502846934196,0.22076106610930935,84.50508842468261,77.88676193237305,0.33116417727484637
2020-07-01,88.38468933105469,89.1735999676267,88.33614542892262,88.62986085325258,110737200,-0.0018915777447068294,0.21845190164505235,84.97831268310547,78.35508087158203,0.33242587074223584
2020-07-02,88.38468933105469,89.92853061349525,88.2706078274939,89.29254845481343,114041600,0.0,0.21845190164505235,85.48552093505859,78.7859733581543,0.3288292639798981
2020-07-06,90.74900817871094,91.21749799617754,89.78289331003914,89.81445092400466,118655600,0.026750321413705924,0.2510458816411987,85.99952621459961,79.26933288574219,0.32733614805581984
2020-07-07,90.46744537353516,91.90690252276751,90.35578621562384,91.12770339021912,112424400,-0.0031026543521148753,0.2471643186918293,86.47566566467285,79.70861740112305,0.3290131571790426
2020-07-08,92.57443237304688,92.60598999002299,91.35829367263958,91.44568456641123,117092000,0.023290002174949143,0.27621077838668096,86.92935028076172,80.18907363891601,0.32162691141325966
2020-07-09,92.97251892089844,93.52111023194134,91.92387279560495,93.4677067512674,125642800,0.004300178112325748,0.28169871204261354,87.29552536010742,80.69971481323242,0.31250070738342545
2020-07-10,93.13518524169922,93.19344831932051,91.9554634823418,92.56717023816866,90257200,0.0017496172276367794,0.2839411941898431,87.87543640136718,81.16930770874023,0.24456558032140902
2020-07-13,92.70550537109375,97.05301113101872,92.49189143951854,94.44110745330646,191649200,-0.004613507446089127,0.27801772193010765,88.39866638183594,81.60091812133788,0.2477371803910971
2020-07-14,94.2396469116211,94.43140759023446,91.15197107556455,92.08652103195597,170989200,0.01654854837785824,0.2991670600292282,88.94774894714355,82.08611236572266,0.24957297958149333
2020-07-15,94.88775634765625,96.3660528370159,93.68861141203081,96.11602911039955,153198000,0.00687724813573376,0.30810175427082087,89.41890983581543,82.56446594238281,0.23798893975757404
2020-07-16,93.72016906738281,94.57704721895716,93.12059659931413,93.7590086395202,110577600,-0.012304930848986984,0.2920056526410799,89.83763999938965,82.99816436767578,0.24513457990185103
2020-07-17,93.53083801269531,94.32703078332698,93.05748856156698,94.17167989066034,92186800,-0.0020201740625476194,0.28939557633294943,90.24520339965821,83.41321197509765,0.2458604045706329
2020-07-20,95.50189208984375,95.64025667561853,93.27352443554929,93.61822100588265,90318000,0.021073841729942533,0.316568094635878,90.77571525573731,83.85262329101562,0.24919972434112675
2020-07-21,94.18379974365234,96.36847551090202,93.93377603549384,96.29322616043909,103433200,-0.01380174064982298,0.29839716324588195,91.12926788330078,84.23066879272461,0.246725717962554
2020-07-22,94.44840240478516,95.13050624366167,93.79785618394567,93.88523967276372,89001600,0.0028094286050572848,0.3020449173770301,91.403080368042,84.59031478881836,0.23808929593675962
2020-07-23,90.14946746826172,94.25908512106143,89.33871059592607,94.18140595286452,197004400,-0.0455162271363696,0.24278074517594161,91.54047355651855,84.88145965576172,0.28601782648370094
2020-07-24,89.92611694335938,90.27081352736032,86.55685988171646,88.34587300700521,185438800,-0.002477557895513627,0.23970168392833857,91.60868339538574,85.18639190673828,0.2830155565790346
2020-07-27,92.0573959350586,92.14963900239098,90.76601521608015,90.98933351898751,121214000,0.023700333831178533,0.26908302768851433,91.91951370239258,85.52477371215821,0.2678398796423897
2020-07-28,90.54512023925781,91.80495076068121,90.54026066225798,91.62774658169793,103625600,-0.016427530677357027,0.24823512731904818,92.05581359863281,85.84179458618163,0.266550390947748
2020-07-29,92.28071594238281,92.4652020656453,90.9917576836522,91.02816746906157,90329200,0.019168296408893504,0.27216166822749255,92.24223976135254,86.1583299255371,0.2728418670640918
2020-07-30,93.3973159790039,93.5016931512393,91.0451478823022,91.45295223514525,158130000,0.0121000365592987,0.28755487092238363,92.49287109375,86.50603302001953,0.2745699862733067
2020-07-31,103.17497253417969,103.32547125877302,97.89776098025088,99.897958367961,374336800,0.10468883878176793,0.42234749522705717,93.23238525390624,87.01972320556641,0.453226061624423
2020-08-03,105.77474975585938,108.39635849061004,104.76009070993376,105.05865841225533,308151200,0.02519775055736928,0.45818745261768745,93.98367233276367,87.59696334838867,0.4524132756967769
2020-08-04,106.48110961914062,107.57344762416928,105.24069527688243,105.96406844483113,173071600,0.006677962981823216,0.46792517444682735,94.78435554504395,88.17842697143554,0.45054022785886666
2020-08-05,106.86707305908203,107.18749399981073,105.73589542861245,106.20196292493524,121776800,0.00362471279010812,0.4732459816015664,95.49898757934571,88.77809631347657,0.44740435731507927
2020-08-06,110.5955810546875,111.09077637005811,106.60976509533027,107.19962585470167,202428800,0.03488921226039521,0.5246463733654376,96.38014068603516,89.4456362915039,0.4575029842190609
2020-08-07,108.08110809326172,110.57369742283494,107.2834798046482,110.11651887547455,198045600,-0.022735745293317122,0.4899824017582213,97.12743682861328,90.06220687866211,0.4707816943497875
2020-08-10,109.65205383300781,110.67097638858233,106.99896497013046,109.52802993062933,212403600,0.014534878180473054,0.5116391144588257,97.97476425170899,90.71170181274414,0.4689488357605293
2020-08-11,106.39102935791016,109.41374870805336,106.13082551643784,108.91523371041885,187902400,-0.029739748240958264,0.4666833477636352,98.58233337402343,91.27699340820313,0.4872709831740775
2020-08-12,109.92684173583984,110.18461136167227,107.2883431931704,107.48288378658236,165598000,0.03323412132835801,0.515427280093494,99.33428764343262,91.90576797485352,0.4964258705185532
2020-08-13,111.87226867675781,112.87660092461535,110.81929757369635,111.30809060988061,210082000,0.01769746960976959,0.5422465083287644,100.24189262390136,92.56480926513672,0.4916838384144362
2020-08-14,111.77255249023438,111.86252768379798,109.96086293207424,111.69716746745154,165565200,-0.0008913396295873177,0.5408718428972983,101.15397834777832,93.23544982910157,0.49135432037455884
2020-08-17,111.4807357788086,112.92036115953931,110.85333616279125,112.89604173415177,119561600,-0.0026108083328532095,0.5368489218500032,101.95292053222656,93.85568649291992,0.49107723506580214
2020-08-18,112.40971374511719,112.83527783176717,110.89713709457415,111.23272596173223,105633600,0.008333080687158434,0.5496556079197517,102.86421623229981,94.48498764038087,0.484157200980905
2020-08-19,112.5507583618164,113.9660647529676,112.45592222122325,112.81825728095565,145538000,0.0012547369084048299,0.5516000180063252,103.76933403015137,95.0659880065918,0.48446553367159845
2020-08-20,115.04820251464844,115.16249715621257,112.5750641732495,112.59208851632775,126907200,0.022189492005051603,0.5860292342009146,105.0142707824707,95.65397171020508,0.440605893985075
2020-08-21,120.97689819335938,121.46082285500046,115.9965810964379,116.00873709870399,338054800,0.05153227559514528,0.6677609297997134,106.5668098449707,96.4427703857422,0.4574472118692342
2020-08-24,122.42382049560547,125.27145700681216,120.55620422636002,125.18633529954178,345937600,0.01196031906797157,0.6877078826492149,108.08513107299805,97.24642868041992,0.45649213184845305
2020-08-25,121.41950225830078,121.76482035926398,119.69536076539771,121.29548577928259,211495600,-0.00820361783547463,0.6738625721620426,109.6288501739502,98.00965881347656,0.44993262758685076
2020-08-26,123.07069396972656,123.52787254916589,121.66997788314622,122.73753929165063,163022400,0.01359906506545494,0.6966255381915041,111.16834907531738,98.76178192138671,0.449706374286697
2020-08-27,121.59944915771484,124.00692412752836,120.45406865293813,123.67376948239601,155552400,-0.011954469131161494,0.6763432805680536,112.57845573425293,99.48685958862305,0.45966480102973295
2020-08-28,121.40248107910156,122.99286935955308,121.17875271683349,122.57460040324597,187630000,-0.001619810615735684,0.6736279219265722,113.48983116149903,100.2073178100586,0.311452732012096
2020-08-31,125.51948547363281,127.42601869627453,122.56243019641671,124.09932594347109,225702700,0.033912028468748856,0.730384039661039,114.4770679473877,101.01987442016602,0.31914647150669023
2020-09-01,130.51927185058594,131.12236700060433,126.96885769324331,129.13801430731166,151948100,0.039832750732581745,0.7993099957844951,115.67897605895996,101.88800491333008,0.33742039102265814
2020-09-02,127.81510925292969,134.21559397124165,123.53515699483128,133.83623463401244,200119000,-0.020718492827265234,0.7620310045428074,116.72637786865235,102.66486404418946,0.35457198828569536
2020-09-03,117.58210754394531,125.32493919241067,117.21247750644518,123.44760124139313,257599600,-0.08006097063794371,0.6209610920249593,117.07570419311523,103.26847412109375,0.46255357962866656
2020-09-04,117.65992736816406,120.32517168099601,107.86466082006315,116.7942092436904,332607200,0.0006618338950052927,0.6220338990181462,117.55464515686035,103.85043426513671,0.45231018021576075
2020-09-08,109.74202728271484,115.74369462203643,109.60584737773415,110.84119577898701,231366600,-0.0672947898452605,0.5128794686618317,117.5591438293457,104.32845901489257,0.5171968424904706
2020-09-09,114.11924743652344,115.88959346489294,112.11545122343698,114.06088674565609,176940500,0.03988645245756306,0.5732228636626351,117.94555473327637,104.85446151733399,0.5221317499703162
2020-09-10,110.39373779296875,117.2124914481067,109.43074927727804,117.07631155381702,182274400,-0.03264576070418734,0.5218638065211483,117.96889953613281,105.29129241943359,0.525627302878754
2020-09-11,108.94439697265625,112.08627882927041,106.99896131243025,111.44428149919675,180860300,-0.013128831845793498,0.5018835125131329,117.82250595092773,105.70248657226563,0.5238258458168099
2020-09-14,112.21270751953125,112.76715627735999,109.7225527364754,111.59016882376729,140150100,0.0299998039155267,0.5469397233924893,117.84451370239258,106.17904693603515,0.5351084218957435
2020-09-15,112.3877944946289,115.58803634897822,110.51044919469896,115.10167753989012,184642000,0.0015603132565640276,0.5493534339500041,117.88986663818359,106.61182266235352,0.5349661719613944
2020-09-16,109.0708236694336,112.8352435170387,108.98328264614454,112.08625421766197,154679000,-0.029513621475629526,0.503626403168437,117.72292213439941,106.98389022827149,0.5448204932427183
2020-09-17,107.32967376708984,109.13892938917895,105.74414649450532,106.72659350722516,178011000,-0.01596347990935454,0.47962329329028264,117.46186790466308,107.27899505615234,0.5473239910630714
2020-09-18,103.9251708984375,107.85495187903756,103.19563251538361,107.38805146978207,287104900,-0.031720052331848714,0.43268956499569255,116.90571632385254,107.49804809570313,0.54943502854542
2020-09-21,107.07677459716797,107.18377414626174,100.28720125318382,101.68791722586771,195713800,0.030325701381914705,0.4761368809167372,116.21071014404296,107.7768798828125,0.5253843784662152
2020-09-22,108.75957489013672,109.78093154907663,106.18187865602258,109.60584204815116,183055400,0.015715829126340397,0.49933559590431376,115.52749786376953,108.09796127319336,0.5272108264452784
2020-09-23,104.19752502441406,109.05138437794632,103.85706788480732,108.57475477224305,150718700,-0.041946190671773076,0.43644417911753486,114.6663990020752,108.29711883544923,0.5429885171080271
2020-09-24,105.26751708984375,107.24213295365429,102.13536471776598,102.30072495573343,167743300,0.010268881772182104,0.451194854565232,113.77624015808105,108.50471405029298,0.5414349984145146
2020-09-25,109.21672821044922,109.37236658475689,104.73249959284428,105.47176702831337,149981400,0.0375159520218844,0.5056378111035067,113.15710411071777,108.8146452331543,0.5637157245573663
2020-09-28,111.82363891601562,112.17381792247089,109.70311378636897,111.87227777517529,137672400,0.023869152173677577,0.5415761091351792,112.67816200256348,109.1805012512207,0.5727788431806241
2020-09-29,110.97736358642578,112.16408041867875,110.47155362609944,111.42482027829774,99382200,-0.007567946614806864,0.5299095434385825,111.95105590820313,109.49001068115234,0.5555364699506364
2020-09-30,112.65045166015625,114.06089699323232,110.52020461838681,110.68556487153249,142675200,0.015075939990478515,0.552974367906323,111.05761489868163,109.85934371948242,0.5352967861312428
2020-10-01,113.60371398925781,114.50834184995564,112.66990578164197,114.430522644009,116120400,0.008462126117144697,0.5661158328642395,110.34704513549805,110.24244995117188,0.5352435081922663
2020-10-02,109.93656921386719,112.2224621206602,109.1583993790266,109.81011856378328,144712000,-0.032280148655504215,0.5155613809676431,109.96476821899414,110.63819198608398,0.46960348678210223
2020-10-05,113.3216323852539,113.46754155068632,110.45211762382625,110.80229665236467,106243800,0.03079105702126772,0.5622271178682492,109.74785346984864,111.10610229492187,0.4846036962430865
2020-10-06,110.07273864746094,112.95198215292027,109.18756197702983,112.54343507820363,161498200,-0.028669669412701992,0.5174385828514083,109.76438903808594,111.46640914916992,0.43145597912490335
2020-10-07,111.94036865234375,112.39754721573827,111.01628226939263,111.49291934511135,96849000,0.01696723482882012,0.5431853196249601,109.65544509887695,111.89431411743163,0.41088747816203336
2020-10-08,111.8333511352539,113.22433769308867,111.46371367294667,113.07842855908564,83477200,-0.0009560225535991673,0.5417099996550154,109.72742576599121,112.28536682128906,0.393167940299762
2020-10-09,113.7787857055664,113.8079660479228,111.78471153708273,112.134890487853,100506900,0.017395835415498162,0.5685293330674419,109.96914520263672,112.69299621582032,0.393610557586318
2020-10-12,121.00609588623047,121.76481458334483,116.0257780752071,116.78449677232146,240226800,0.06352071817119498,0.6681634427764713,110.40881462097168,113.04961868286132,0.4399653277930437
2020-10-13,117.79612731933594,121.96908768608209,116.38568943923732,121.85235887523848,262330500,-0.026527329415805045,0.6239115216105364,110.67923126220703,113.29004623413086,0.4532480286433788
2020-10-14,117.88368225097656,119.67347958796176,116.35651547623975,117.69886347897865,150712000,0.0007432751282498984,0.6251185346550281,111.11987419128418,113.51809768676758,0.4371308516228899
2020-10-15,117.41676330566406,117.89339294386203,114.92660814304054,115.48105698538242,112559200,-0.003960844591861523,0.6186816926959058,111.6242286682129,113.72909149169922,0.4318131117401826
2020-10-16,115.77287292480469,118.23385526990404,115.56860307094232,117.97121729976094,115393800,-0.014000474332442114,0.5960193812049228,112.21661376953125,113.83263732910156,0.4162078730736527
2020-10-19,112.81581115722656,117.1346730450766,112.50454176511802,116.68722375774855,120639300,-0.025541922670423434,0.5552539775896896,112.50356559753418,113.92733139038086,0.4196626103531658
2020-10-20,114.30408477783203,115.7339813066396,112.47537033990179,113.0298192570671,124423700,0.013192065946601383,0.5757709906257669,112.78079109191894,114.02037200927734,0.41873848742870096
2020-10-21,113.68153381347656,115.47133103249566,113.27298669065874,113.4869857975519,89946000,-0.005446445466629646,0.5671886398574266,113.25499153137207,114.16618209838867,0.3857299323875677
2020-10-22,112.59207916259766,114.81960369273567,111.46372301440654,114.24569636322538,101988000,-0.00958339155298904,0.5521696574842765,113.62121963500977,114.21948684692383,0.38831758065412014
2020-10-23,111.90144348144531,113.37024926516857,111.16217596217939,113.21461087321912,82572600,-0.0061339632973201885,0.5426487057740539,113.75545539855958,114.22007034301758,0.36821874842568747
2020-10-26,111.91117858886719,113.37025519408711,109.80037545983436,110.89955125203169,111850700,8.69971567747374e-05,0.5427829118253584,113.75983238220215,114.22284286499024,0.3585795863826489
2020-10-27,113.41890716552734,114.08035564318217,111.41511063965335,112.33918968845478,92276800,0.013472546672027796,0.5635681266097325,113.88190956115723,114.26160629272461,0.36024732997222386
